log_29-10-2021_113838.txt

Scene Name is Silcton_C2_Arrows_VR_Compass

Participant ID is 0037

x,y,z,walking_angle,head_angle

1.90;2.03;14.70;328.55;311.37

1.90;2.03;14.70;328.51;311.61

1.90;2.03;14.70;328.56;311.76

1.90;2.03;14.70;328.63;312.08

1.90;2.03;14.70;328.52;312.98

1.90;2.03;14.70;328.45;314.23

1.90;2.03;14.70;328.65;315.25

1.90;2.03;14.70;328.51;316.17

1.90;2.03;14.70;328.52;316.32

1.90;2.03;14.70;328.50;315.45

1.90;2.03;14.70;328.41;313.42

1.90;2.03;14.70;328.47;311.73

1.90;2.03;14.70;328.59;311.09

1.90;2.03;14.70;328.62;311.37

1.90;2.03;14.70;328.60;311.76

1.90;2.03;14.70;328.49;311.86

1.90;2.03;14.70;328.51;311.83

1.90;2.03;14.70;328.62;312.17

1.90;2.03;14.70;328.53;312.98

1.90;2.03;14.70;328.67;313.88

1.90;2.03;14.70;328.52;314.86

1.90;2.03;14.70;328.54;316.71

1.90;2.03;14.70;328.44;319.75

1.90;2.03;14.70;328.65;323.64

1.90;2.03;14.70;328.59;328.60

1.90;2.03;14.70;328.64;332.79

1.90;2.03;14.70;328.63;336.65

1.90;2.03;14.70;328.54;339.43

1.90;2.03;14.70;328.62;342.41

1.90;2.03;14.70;328.46;344.96

1.90;2.03;14.70;328.60;347.15

1.90;2.03;14.70;328.54;350.48

1.90;2.03;14.70;328.66;351.55

1.90;2.03;14.70;328.67;352.26

1.90;2.03;14.70;328.67;352.43

1.90;2.03;14.70;328.63;352.10

1.90;2.03;14.70;328.56;351.22

1.90;2.03;14.70;328.63;350.28

1.90;2.03;14.70;328.60;349.54

1.90;2.03;14.70;328.62;348.56

1.90;2.03;14.70;328.69;346.43

1.90;2.03;14.70;328.58;342.22

1.90;2.03;14.70;328.65;336.94

1.90;2.03;14.70;328.60;330.60

1.90;2.03;14.70;328.62;325.23

1.90;2.03;14.70;328.64;321.17

1.90;2.03;14.70;328.70;315.27

1.90;2.03;14.70;328.59;309.24

1.90;2.03;14.70;328.70;303.94

1.90;2.03;14.70;328.73;298.47

1.90;2.03;14.70;328.55;295.52

1.90;2.03;14.70;328.66;293.29

1.90;2.03;14.70;328.64;292.10

1.90;2.03;14.70;328.61;290.27

1.90;2.03;14.70;328.63;287.34

1.90;2.03;14.70;328.64;284.32

1.90;2.03;14.70;328.57;280.83

1.90;2.03;14.70;328.60;276.54

1.90;2.03;14.70;328.57;271.29

