log_16-03-2022_015831.txt

Scene Name is Silcton_A_Arrows_VR_mountains

Participant ID is 2005

x,y,z,walking_angle,head_angle

315.71;2.00;-72.35;137.32;144.49

315.71;2.00;-72.35;137.13;144.92

315.71;2.00;-72.35;137.05;145.74

315.71;2.00;-72.35;137.16;147.33

315.71;2.00;-72.35;137.21;149.51

315.71;2.00;-72.35;137.17;151.38

315.71;2.00;-72.35;137.18;153.70

315.71;2.00;-72.35;137.28;156.00

315.71;2.00;-72.35;137.12;159.04

315.71;2.00;-72.35;137.23;161.83

315.71;2.00;-72.35;137.13;165.26

315.71;2.00;-72.35;137.11;167.44

315.71;2.00;-72.35;137.13;169.86

315.71;2.00;-72.35;137.24;171.22

315.71;2.00;-72.35;137.28;173.01

315.71;2.00;-72.35;137.36;175.14

315.71;2.00;-72.35;137.56;178.09

315.71;2.00;-72.35;137.51;180.86

315.71;2.00;-72.35;137.46;185.00

315.71;2.00;-72.35;137.58;188.51

315.71;2.00;-72.35;137.60;191.95

315.71;2.00;-72.35;137.58;195.99

315.71;2.00;-72.35;137.68;198.36

315.71;2.00;-72.35;137.62;200.97

315.71;2.00;-72.35;137.68;203.56

315.71;2.00;-72.35;137.69;206.58

315.71;2.00;-72.35;137.69;208.84

315.71;2.00;-72.35;137.81;209.63

315.71;2.00;-72.35;137.85;209.89

315.71;2.00;-72.35;137.98;209.38

315.71;2.00;-72.35;138.14;208.65

315.71;2.00;-72.35;138.19;209.02

315.71;2.00;-72.35;138.26;209.29

315.71;2.00;-72.35;138.41;209.25

315.71;2.00;-72.35;138.43;209.32

315.71;2.00;-72.35;138.41;208.64

315.71;2.00;-72.35;138.60;207.66

315.71;2.00;-72.35;138.49;208.19

315.71;2.00;-72.35;138.58;208.13

315.71;2.00;-72.35;138.59;207.91

315.71;2.00;-72.35;138.58;207.98

315.71;2.00;-72.35;138.64;207.86

315.71;2.00;-72.35;138.65;207.65

315.71;2.00;-72.35;138.78;207.34

315.71;2.00;-72.35;138.72;206.07

315.71;2.00;-72.35;138.71;198.92

315.71;2.00;-72.35;138.84;188.77

315.71;2.00;-72.35;138.75;178.10

315.71;2.00;-72.35;138.75;167.54

315.71;2.00;-72.35;138.78;158.39

315.71;2.00;-72.35;138.80;151.11

315.71;2.00;-72.35;138.87;145.23

315.71;2.00;-72.35;138.74;141.19

315.71;2.00;-72.35;138.87;138.52

315.71;2.00;-72.35;138.78;136.76

315.71;2.00;-72.35;138.77;134.42

315.71;2.00;-72.35;138.74;130.30

315.71;2.00;-72.35;138.76;125.15

315.71;2.00;-72.35;138.74;119.18

315.71;2.00;-72.35;138.77;116.35

315.71;2.00;-72.35;138.83;113.08

315.71;2.00;-72.35;138.77;111.14

315.71;2.00;-72.35;138.75;107.49

315.71;2.00;-72.35;138.77;105.18

315.71;2.00;-72.35;138.74;103.65

315.71;2.00;-72.35;138.77;102.77

315.71;2.00;-72.35;138.78;103.00

315.71;2.00;-72.35;138.82;103.18

315.71;2.00;-72.35;138.81;103.49

315.71;2.00;-72.35;138.71;104.35

315.71;2.00;-72.35;138.80;105.05

315.71;2.00;-72.35;138.77;106.65

315.71;2.00;-72.35;138.83;108.27

315.71;2.00;-72.35;138.76;109.91

315.71;2.00;-72.35;138.73;110.82

315.71;2.00;-72.35;138.63;111.60

315.71;2.00;-72.35;138.87;111.70

315.71;2.00;-72.35;138.80;111.56

315.71;2.00;-72.35;138.75;111.63

315.71;2.00;-72.35;138.75;111.68

315.71;2.00;-72.35;138.77;111.54

315.71;2.00;-72.35;138.85;110.84

315.71;2.00;-72.35;138.80;110.67

315.71;2.00;-72.35;138.82;110.49

315.71;2.00;-72.35;138.93;110.35

