log_05-11-2021_095707.txt

Scene Name is Silcton_VR_Testing

Participant ID is 0043

x,y,z,walking_angle,head_angle

315.71;1.43;-72.35;67.28;56.43

315.71;1.43;-72.35;67.29;52.06

315.71;1.43;-72.35;67.25;48.89

315.71;1.43;-72.35;67.20;24.86

315.71;1.43;-72.35;67.27;11.98

315.71;1.43;-72.35;67.26;11.32

315.71;1.43;-72.35;67.29;12.22

315.71;1.43;-72.35;67.26;12.44

315.71;1.43;-72.35;67.31;11.98

315.71;1.43;-72.35;67.26;13.61

315.71;1.43;-72.35;67.23;42.79

315.71;1.43;-72.35;67.28;81.16

315.71;1.43;-72.35;67.27;106.30

315.71;1.43;-72.35;67.21;116.00

315.71;1.43;-72.35;67.22;118.01

315.71;1.43;-72.35;67.29;116.26

315.71;1.43;-72.35;67.30;116.29

315.71;1.43;-72.35;67.21;116.57

315.71;1.43;-72.35;67.26;116.75

315.71;1.43;-72.35;67.27;117.07

315.71;1.43;-72.35;67.27;117.89

315.71;1.43;-72.35;67.25;118.66

315.71;1.43;-72.35;67.35;125.08

315.71;1.43;-72.35;67.27;137.49

315.71;1.43;-72.35;67.43;149.63

315.71;1.43;-72.35;67.52;156.20

315.71;1.43;-72.35;67.71;158.00

315.71;1.43;-72.35;67.82;159.23

315.71;1.43;-72.35;68.03;159.36

315.71;1.43;-72.35;68.42;158.39

315.71;1.43;-72.35;68.55;156.99

315.71;1.43;-72.35;68.49;152.78

315.71;1.43;-72.35;68.49;143.01

315.71;1.43;-72.35;68.50;133.66

315.71;1.43;-72.35;68.47;120.49

315.71;1.43;-72.35;68.47;106.67

315.71;1.43;-72.35;68.61;89.83

315.71;1.43;-72.35;68.52;75.89

315.71;1.43;-72.35;68.50;62.63

315.71;1.43;-72.35;68.63;51.68

315.71;1.43;-72.35;68.50;45.68

315.71;1.43;-72.35;68.64;41.59

315.71;1.43;-72.35;68.54;40.69

315.71;1.43;-72.35;68.48;41.03

315.71;1.43;-72.35;68.48;44.29

315.71;1.43;-72.35;68.45;49.81

315.71;1.43;-72.35;68.53;55.22

315.71;1.43;-72.35;68.39;55.89

315.71;1.43;-72.35;68.46;55.44

315.71;1.43;-72.35;68.43;55.22

315.71;1.43;-72.35;68.33;55.21

315.71;1.43;-72.35;68.23;55.87

315.71;1.43;-72.35;68.17;57.05

315.71;1.43;-72.35;68.24;60.87

315.71;1.43;-72.35;68.17;66.84

315.71;1.43;-72.35;68.14;71.50

315.71;1.43;-72.35;68.11;74.09

315.71;1.43;-72.35;68.05;74.72

315.71;1.43;-72.35;68.07;74.36

315.71;1.43;-72.35;68.11;74.44

315.71;1.43;-72.35;68.02;73.58

315.71;1.43;-72.35;68.05;71.60

315.71;1.43;-72.35;68.12;69.00

315.71;1.43;-72.35;68.12;65.71

315.71;1.43;-72.35;68.03;61.60

315.71;1.43;-72.35;68.08;58.59

315.71;1.43;-72.35;68.03;57.56

315.71;1.43;-72.35;68.11;58.06

315.71;1.43;-72.35;68.12;58.38

315.71;1.43;-72.35;68.06;58.13

315.71;1.43;-72.35;68.06;57.99

315.71;1.43;-72.35;68.05;57.71

315.71;1.43;-72.35;68.11;57.37

315.71;1.43;-72.35;68.05;57.26

315.71;1.43;-72.35;68.09;56.53

315.71;1.43;-72.35;68.05;55.77

315.71;1.43;-72.35;68.05;54.83

315.71;1.43;-72.35;68.03;54.17

315.71;1.43;-72.35;67.98;53.73

315.71;1.43;-72.35;68.03;54.20

315.71;1.43;-72.35;67.99;54.70

315.71;1.43;-72.35;68.03;54.30

315.73;1.43;-72.34;68.01;54.75

315.79;1.43;-72.29;68.07;54.11

315.89;1.43;-72.24;67.94;53.80

315.94;1.43;-72.20;68.17;54.07

316.03;1.43;-72.15;68.35;54.64

316.16;1.43;-72.07;68.68;55.14

316.18;1.43;-72.06;68.70;55.88

316.18;1.43;-72.06;68.80;57.20

316.18;1.43;-72.06;68.77;57.59

316.18;1.43;-72.06;68.72;57.20

316.21;1.43;-72.04;68.87;56.63

316.28;1.43;-72.00;68.79;56.14

316.45;1.43;-71.90;68.85;55.98

316.66;1.43;-71.79;68.79;56.03

316.87;1.43;-71.68;68.79;56.28

317.02;1.43;-71.60;68.70;55.51

317.02;1.43;-71.60;68.69;55.10

317.02;1.43;-71.60;68.69;56.39

317.07;1.43;-71.57;68.57;56.75

317.14;1.43;-71.52;68.68;57.10

317.30;1.43;-71.43;68.67;57.76

317.53;1.43;-71.32;68.75;58.79

317.74;1.43;-71.21;68.93;59.03

317.97;1.43;-71.10;69.07;59.01

318.20;1.43;-70.98;69.05;59.22

318.29;1.43;-70.94;69.25;59.53

318.29;1.43;-70.94;69.14;59.72

318.31;1.43;-70.93;69.18;59.99

318.38;1.43;-70.88;69.27;60.48

318.56;1.43;-70.79;69.25;61.13

318.77;1.43;-70.69;68.97;60.88

319.01;1.43;-70.57;68.86;60.68

319.25;1.43;-70.45;68.87;60.48

319.50;1.43;-70.33;68.83;60.82

319.61;1.43;-70.28;68.76;60.88

319.61;1.43;-70.28;68.93;60.93

319.61;1.43;-70.28;69.03;61.09

319.61;1.43;-70.28;69.10;61.31

319.64;1.43;-70.26;69.19;61.59

319.74;1.43;-70.20;69.13;61.96

319.87;1.43;-70.14;69.33;62.23

320.02;1.43;-70.06;69.26;62.57

320.17;1.43;-69.99;69.29;62.95

320.28;1.43;-69.93;69.36;65.89

320.28;1.43;-69.93;69.33;74.92

320.28;1.43;-69.93;69.40;88.27

320.28;1.43;-69.93;69.34;96.52

320.36;1.43;-69.90;69.31;102.61

320.44;1.43;-69.87;70.66;107.99

320.65;1.43;-69.84;71.16;113.21

320.88;1.43;-69.81;71.44;118.96

321.10;1.43;-69.78;72.30;124.15

321.34;1.43;-69.77;74.61;129.95

321.58;1.43;-69.77;78.08;133.85

321.86;1.43;-69.80;83.68;138.93

322.04;1.43;-69.82;88.98;143.36

322.31;1.43;-69.90;92.53;146.79

323.01;1.43;-70.15;96.35;150.69

323.23;1.43;-70.25;103.07;154.85

323.23;1.43;-70.25;110.08;159.14

323.23;1.43;-70.25;119.19;164.92

323.23;1.43;-70.25;129.50;171.83

323.23;1.43;-70.25;140.28;176.16

323.23;1.43;-70.25;147.33;179.23

